A:                                              X:                       X_ans:                   B:
4     -12   12    12    84    -6    -16   14    1.8615249395370483       1.861525179541174        126   
-16   10    8     0     -4    85    5     -3    -0.038461923599243164    -0.03846194449451309     -31   
6     -10   -11   6     10    13    106   -7    0.5800271034240723       0.5800271262469877       102   
-6    6     -8    -13   -14   9     10    106   -0.5325319170951843      -0.5325319698690978      -57   
error:1.1471179561794997e-09
A:                                              X:                       X_ans:                   B:
123   -15   -3    -3    13    -16   0     1     -0.005411624908447266    -0.005411678956881093    -6    
16    116   15    15    14    -16   15    1     -0.08420354127883911     -0.08420353121825278     -24   
-11   14    103   11    -2    -13   -15   0     -0.6179384589195251      -0.6179385271098033      -79   
8     -5    16    67    16    4     -3    1     -0.1663435697555542      -0.16634358618073425     -22   
11    14    3     0     117   16    -3    10    -0.03484863042831421     -0.034848658666725145    -14   
-2    3     9     3     -16   126   -15   -9    0.45149141550064087      0.4514914591849645       56    
-14   -16   -9    2     -1    -16   102   5     0.4402359127998352       0.4402359759400825       38    
-6    5     16    3     1     11    -5    73    -1.2733668684959412      -1.2733668868221701      -101  
error:2.1800161675855634e-10
A:                                              X:                       X_ans:                   B:
112   8     9     6     7     7     15    -16   -1.2050454020500183      -1.2050467335192276      -122  
-11   103   1     -10   -10   11    -10   -10   1.0305975079536438       1.0305975343712506       116   
-11   6     125   -16   0     -10   -12   14    -0.12576305866241455     -0.12576245811895198     27    
-12   9     13    72    4     -14   -10   1     -1.7577055096626282      -1.7577055411696083      -96   
7     9     1     0     78    -14   4     9     0.9032855033874512       0.9032864359917474       82    
-5    -15   4     6     -14   82    -8    13    -0.8370963335037231      -0.8370958293306189      -112  
2     -11   -7    6     -7    12    124   7     0.6491323113441467       0.6491325913097064       38    
-15   3     14    11    7     0     3     68    -0.38738858699798584     -0.3873891333123897      -18   
error:2.4753731509008503e-08
A:                                              X:                       X_ans:                   B:
61    -7    12    -7    0     -4    -8    -10   0.9271458983421326       0.927146033691918        76    
-2    82    -1    -10   11    3     -14   14    0.27344465255737305      0.2734447299086424       40    
15    -4    102   8     -1    -5    11    7     1.063719928264618        1.063719987508143        114   
-4    -11   -15   119   -13   15    14    12    -0.5858606100082397      -0.585860640339152       -101  
-6    3     13    -11   84    5     4     -11   -0.6601365804672241      -0.6601366250241874      -55   
-7    -16   3     -3    -9    121   -8    6     -0.7058586478233337      -0.7058586900163903      -73   
14    -8    -5    12    2     -9    84    11    -1.04574453830719        -1.045744646451177       -77   
6     -8    3     9     -4    5     14    78    0.6696850061416626       0.6696851209993236       38    
error:3.9820946540203295e-10
A:                                              X:                       X_ans:                   B:
80    -16   -3    13    4     -10   9     5     -0.7752472162246704      -0.7752472843006667      -95   
-2    69    -15   12    8     9     13    -5    0.9677489995956421       0.9677491201482842       25    
12    3     81    4     -1    -2    -16   -4    1.1195919513702393       1.1195920386630933       107   
-11   8     2     98    4     -13   0     8     -0.20174390077590942     -0.20174393705021645     -6    
9     10    -4    3     84    -8    11    5     -1.3677349090576172      -1.3677350360849836      -127  
13    10    -14   -6    -16   98    8     -5    -0.9261532425880432      -0.9261533330208052      -84   
-2    7     -8    -9    14    -7    84    -13   -0.9153859615325928      -0.9153860441007704      -70   
3     -3    14    14    3     -14   0     81    -1.4133804440498352      -1.4133805649786388      -98   
error:4.762199523611343e-10
A:                                              X:                       X_ans:                   B:
104   -6    13    13    -5    -10   -11   -2    0.9143353700637817       0.9143354740791885       70    
10    107   -1    8     -9    0     -14   6     -0.7997714877128601      -0.7997715632022513      -96   
14    5     77    -1    -1    -1    3     9     -1.0936152935028076      -1.0936153641305513      -68   
-6    -11   -13   63    0     5     3     8     0.12519103288650513      0.125191067841827        32    
-8    -13   12    -5    102   -15   10    14    0.27899718284606934      0.2789972253198498       40    
5     14    0     9     -1    92    12    6     -0.14668792486190796     -0.14668795412703783     1     
-7    5     -13   -3    9     -12   67    2     1.5163330435752869       1.5163330871539997       110   
9     3     -14   -10   -2    7     -16   101   0.3461161255836487       0.34611614383641154      29    
error:2.3660362558075576e-10
A:                                              X:                       X_ans:                   B:
72    -9    -8    5     -4    9     -13   -6    -1.4029406905174255      -1.4029409224365093      -121  
1     69    -8    -15   12    -2    5     -9    -0.42895710468292236     -0.42895702147985393     -20   
-6    -6    120   -6    9     -2    16    12    0.6758886575698853       0.6758887493644884       98    
3     -11   -12   64    2     -4    -15   5     -0.8711873888969421      -0.8711873205061871      -69   
-16   14    -10   -4    126   10    -15   -9    -0.5161418914794922      -0.5161420251080466      -69   
11    14    13    2     5     56    -3    -2    -1.364685833454132       -1.3646858357953089      -94   
1     -12   10    5     14    5     106   12    0.514568567276001        0.514568647332729        41    
-6    10    -5    1     7     10    1     113   -0.47019606828689575     -0.4701961094346476      -70   
error:7.083400532792439e-10
A:                                              X:                       X_ans:                   B:
108   -2    3     -9    6     -11   -7    -5    -0.3153414726257324      -0.31534154304827056     -29   
8     115   -7    -14   11    16    -4    -10   -0.2032831311225891      -0.2032831030146177      -87   
-15   -12   96    1     -15   3     9     13    0.39567995071411133      0.3956799457581399       66    
14    11    -12   102   -13   7     -2    -7    0.6808048486709595       0.6808049314843597       45    
-4    0     5     -1    122   3     6     12    -0.6260093450546265      -0.626009410910826       -65   
6     -10   -5    1     6     70    1     10    -1.884819507598877       -1.8848196262638495      -126  
-6    -4    10    16    15    6     94    -4    0.3017404079437256       0.30174042607330415      21    
13    -2    4     -6    -3    14    0     104   1.054850161075592        1.0548502903310892       79    
error:3.482476529370615e-10
A:                                              X:                       X_ans:                   B:
105   -8    14    12    15    -10   -15   0     -0.029040217399597168    -0.029040274247859457    33    
-4    112   3     9     -14   -8    11    0     -0.215920090675354       -0.21592007376797046     -57   
0     -11   109   -13   3     -11   6     8     1.023862361907959        1.023862451797719        96    
-11   2     9     117   -15   -1    -7    -1    -0.334408700466156       -0.334408774075426       -28   
12    0     -1    -9    81    -1    7     11    0.5920259356498718       0.5920260566688528       31    
10    -14   7     2     -1    82    6     15    0.88815838098526         0.8881584997369297       63    
-10   2     11    -13   12    -3    84    -11   -1.600126028060913       -1.600126221130335       -108  
-8    -16   1     13    2     15    13    105   -0.5911273956298828      -0.5911274333122369      -68   
error:4.3230130586380255e-10
A:                                              X:                       X_ans:                   B:
93    7     7     -6    -7    8     4     12    0.2597205638885498       0.2597205793529863       24    
-5    104   9     -12   -8    -16   0     -12   -0.1305243968963623      -0.13052439679443953     -38   
15    15    90    12    -2    -13   -6    -15   -0.8638524413108826      -0.8638525460836634      -86   
2     -2    -7    65    -1    -8    -16   0     0.011510074138641357     0.011510104839983671     21    
16    12    -5    -9    114   -4    -10   -11   0.19318997859954834      0.19319000144572174      28    
5     -11   -15   -3    -1    66    -12   -5    0.20361363887786865      0.20361364397442894      36    
10    -1    9     -9    -3    13    77    -11   -0.9529052972793579      -0.9529052852351075      -86   
6     4     -7    -3    10    5     9     124   0.8675605654716492       0.8675606123853287       109   
error:1.6297718730129418e-10
A:                                              X:                       X_ans:                   B:
92    -7    -8    6     7     -4    10    15    0.7996141910552979       0.7996143552536282       57    
15    108   9     -4    -4    11    -4    4     0.8318432569503784       0.8318433383822329       85    
-7    -5    86    13    7     13    4     14    0.10762155055999756      0.10762164123449597      -42   
-13   7     10    107   -16   8     -12   5     -0.5280247926712036      -0.5280248026789609      -71   
-7    -7    0     -12   117   11    9     -7    -0.3691939115524292      -0.36919395881326256     -62   
4     13    3     -13   -10   78    -5    3     -1.6900269985198975      -1.6900271405335585      -109  
-14   -4    -13   1     2     16    79    -16   -0.015459835529327393    -0.015459776971627101    -34   
-6    -10   1     -8    -7    -10   -8    85    -0.7155764698982239      -0.7155765632955707      -50   
error:5.022542381993844e-10
A:                                              X:                       X_ans:                   B:
95    -12   2     -6    -15   -13   5     3     1.1671881675720215       1.1671882405523661       119   
10    78    4     1     14    16    -13   14    -1.242112398147583       -1.2421125006915084      -110  
15    -11   97    -2    -6    8     -9    -14   -0.9426494240760803      -0.9426495018207746      -61   
3     5     13    79    -15   -5    -3    0     1.6327100992202759       1.6327102484362672       114   
-12   8     -1    1     73    -6    -9    6     0.05862534046173096      0.058625433975013595     -23   
-11   -16   12    -3    -16   127   -3    -9    -0.4431443214416504      -0.44314437456430866     -61   
3     -7    8     15    -3    -4    110   10    0.4523361921310425       0.4523362280636511       73    
6     -11   9     12    16    2     -14   118   -0.7499494552612305      -0.7499496221809282      -63   
error:5.961453553027241e-10
A:                                              X:                       X_ans:                   B:
121   3     4     9     5     -6    2     -4    -0.6256052255630493      -0.6256052835975434      -76   
10    120   12    9     -14   -12   -10   -13   0.26216351985931396      0.262163571019532        27    
8     -7    72    -15   -6    0     16    3     -0.8234363794326782      -0.823436422597193       -69   
-4    -15   2     101   -4    -11   6     14    0.2189028263092041       0.21890283125468127      28    
-15   -13   -13   11    124   12    -12   15    -0.3445611596107483      -0.344561189620974       -25   
-15   -14   -7    0     16    117   -11   5     -0.5088637471199036      -0.5088638078064078      -51   
-9    10    3     -11   -15   -1    119   -1    -0.14158117771148682     -0.1415812023734427      -8    
-16   -2    -11   -5    16    -2    -1    103   0.20296138525009155      0.2029614206614755       34    
error:1.7888268644128402e-10
A:                                              X:                       X_ans:                   B:
56    -11   12    -4    5     -10   0     5     0.07761538028717041      0.07761546280133114      -1    
11    109   4     7     7     7     1     -12   -0.4227510094642639      -0.4227510488137834      -34   
13    -11   88    -8    9     1     1     -5    -0.7992536425590515      -0.7992537411982948      -66   
-13   10    -9    101   -5    -4    -14   -4    1.049066185951233        1.0490662308449676       117   
4     11    -15   10    87    -4    -16   8     0.6656008958816528       0.6656009047881489       85    
-3    -13   -14   -2    -16   95    7     -7    -0.24885743856430054     -0.2488574806863966      -22   
-3    -16   13    -13   14    -7    110   -6    -0.6999510526657104      -0.6999511104376249      -81   
12    -8    -7    4     11    -13   7     108   -0.4051992893218994      -0.40519939337429245     -24   
error:2.3440094309989945e-10
A:                                              X:                       X_ans:                   B:
62    13    7     -12   1     -6    1     7     1.2414539456367493       1.2414540234511795       81    
6     86    -5    -16   -11   15    6     0     -1.344153106212616       -1.3441531212470692      -90   
3     11    84    -10   0     -1    -16   13    1.1443217396736145       1.1443217795146463       96    
-6    -16   8     109   11    12    -9    -8    -1.3026944398880005      -1.3026945083417512      -95   
-2    -2    -6    10    81    6     -12   15    1.5215976238250732       1.5215977862995238       112   
-14   5     6     13    -14   109   15    10    1.159646987915039        1.1596470934994831       81    
-4    9     -4    7     -2    -6    68    7     0.39496827125549316      0.3949683829080978       -11   
-2    2     -12   -3    -3    -1    -8    60    0.414652943611145        0.4146529939034973       1     
error:3.4986769037459453e-10
A:                                              X:                       X_ans:                   B:
105   13    -9    -9    5     12    3     3     -1.3862624764442444      -1.3862626147641328      -108  
10    66    10    1     3     -2    -11   6     1.5779793858528137       1.577979444554746        103   
5     -3    87    -16   -10   -1    15    -5    0.1998806595802307       0.19988071827996537      2     
-3    -5    -12   116   2     11    -3    7     -0.9972590804100037      -0.9972591021670201      -108  
-15   -13   12    16    91    4     -1    6     0.642612099647522        0.6426121707086833       52    
-11   -6    -15   16    5     98    7     9     0.5443001389503479       0.5443001588231946       45    
15    -9    6     -11   -10   -16   120   12    -0.625273585319519       -0.6252736128636337      -105  
5     11    9     13    -8    -10   -15   120   0.6661980748176575       0.6661981317359743       78    
error:3.668425563319033e-10
A:                                              X:                       X_ans:                   B:
88    -6    1     14    -15   15    14    -2    0.10991048812866211      0.10991034231547707      33    
-9    71    -1    -6    -10   -1    -2    4     -1.248100221157074       -1.2481002288534415      -80   
-12   -2    77    -14   -10   -9    1     8     1.2176643013954163       1.2176644642164094       117   
14    -16   2     113   4     -12   -11   -16   -1.0490813255310059      -1.0490814030994606      -103  
-9    -10   -16   -13   109   3     0     11    -0.8657545447349548      -0.8657546030023713      -94   
5     13    -14   -16   15    107   -15   11    -0.11881875991821289     -0.11881877979423493     -65   
-15   -8    -2    16    12    13    111   -12   1.2292527556419373       1.229252816676079        119   
-13   1     0     -4    -2    5     -16   67    -0.4475933909416199      -0.44759345035312703     -47   
error:6.524984996758576e-10
A:                                              X:                       X_ans:                   B:
120   16    -4    -12   -13   -12   -3    -12   -0.1669955849647522      -0.1669956830028198      -24   
-12   110   13    -1    -1    -12   14    -13   0.3151230812072754       0.3151230909253043       6     
7     5     111   0     -1    15    8     14    0.8280568718910217       0.8280569808503752       121   
2     -15   14    111   -12   11    -1    -14   -0.44659048318862915     -0.4465905476980317      -43   
-2    -3    -15   -9    69    -13   12    10    -1.176346480846405       -1.1763466232418052      -94   
-15   9     8     -4    -12   99    15    -5    0.7547623515129089       0.7547623682854174       81    
8     2     -1    4     -1    -8    71    -9    -0.8853867650032043      -0.8853867761573262      -86   
-3    2     5     1     11    -15   1     70    1.6617385149002075       1.6617386795526505       96    
error:6.100862037783372e-10
A:                                              X:                       X_ans:                   B:
125   13    16    -2    9     -5    10    14    0.5157046914100647       0.5157047327108507       95    
16    121   4     -4    -10   -9    16    -14   0.596146285533905        0.5961463544433735       80    
-7    -11   71    -8    -4    -10   7     -16   -0.15767496824264526     -0.1576749424315761      -27   
-4    -10   1     93    14    -10   5     -6    0.6123365163803101       0.6123364801662178       67    
-4    1     8     4     83    -3    8     14    0.8583159446716309       0.8583159590555407       87    
1     5     11    -8    12    86    12    -10   -0.4947390556335449      -0.49473909558114165     -30   
0     2     -7    -6    -9    -9    89    12    0.8908271789550781       0.8908272131887077       81    
-10   5     -7    -7    -14   -5    -13   114   0.5305474996566772       0.5305476143803438       34    
error:3.6759928434548783e-10
A:                                              X:                       X_ans:                   B:
66    -5    -10   -6    2     -9    -9    10    -0.46754592657089233     -0.4675459787455198      -20   
15    109   -12   12    -1    7     -15   12    0.7714666128158569       0.7714666762326324       94    
-4    -9    114   -9    -12   15    -12   6     -0.5469162464141846      -0.5469163232562355      -66   
-8    -5    2     66    0     16    15    7     0.28294968605041504      0.28294979321690766      -14   
14    -9    -2    -5    119   -11   14    -13   -0.2588704228401184      -0.25887045655559354     -47   
13    9     -7    13    10    79    10    9     -0.6682870984077454      -0.6682871367678157      -63   
15    -1    -8    -15   10    -1    77    -9    -1.1541894674301147      -1.154189488142468       -94   
16    -14   -14   14    -4    4     9     116   -0.4940645098686218      -0.49406452059748046     -76   
error:2.6350832627031195e-10
A:                                              X:                       X_ans:                   B:
121   10    1     5     4     11    16    8     -0.6519849300384521      -0.6519849706912088      -126  
1     74    -1    -10   -13   -8    -13   -12   -0.30291062593460083     -0.3029106902970188      32    
12    11    89    -6    7     -7    -11   -13   -1.0006949305534363      -1.0006950312243048      -82   
13    0     11    100   -6    -15   11    -9    0.016865670680999756     0.016865703220514196     5     
-12   10    -7    -1    63    12    -1    -6    -1.6642048954963684      -1.6642049387794169      -102  
13    -4    -12   14    -6    62    0     -1    -1.2049216628074646      -1.2049217818914133      -59   
-10   12    13    -4    -10   0     122   -1    -1.08352530002594        -1.0835253694668354      -125  
4     1     -5    -3    3     -1    3     96    -0.7396224141120911      -0.739622482609904       -76   
error:3.383107127774565e-10
A:                                              X:                       X_ans:                   B:
81    -5    -15   -3    6     4     -8    -11   -0.5354411602020264      -0.5354412546301778      -16   
9     124   2     5     -11   7     13    -16   -0.509879469871521       -0.5098794876807274      -73   
-14   0     99    12    -14   -3    -1    -11   -0.5370805263519287      -0.5370805931528249      -48   
13    8     12    121   -6    -13   14    3     1.1901981234550476       1.1901982299300295       105   
-1    10    -2    -16   85    11    -4    -11   1.578977882862091        1.578978006676438        124   
5     9     -4    -15   6     126   -4    -16   0.4111245274543762       0.41112455905292644      49    
14    4     -12   -11   11    3     119   2     -0.3551250100135803      -0.3551250762989166      -41   
4     -1    0     -14   15    5     16    110   -0.5796693563461304      -0.5796693720433467      -62   
error:3.311768637104251e-10
A:                                              X:                       X_ans:                   B:
89    -11   -15   -12   -1    -9    -14   2     -0.3692758083343506      -0.36927588233478703     -26   
-8    118   9     10    0     -9    -12   11    0.19553226232528687      0.19553226992393075      35    
9     -5    93    8     6     16    16    8     0.4898693561553955       0.48986942250396265      35    
0     7     -15   86    7     -11   -4    -15   -1.0060373544692993      -1.0060373829636327      -111  
-14   -11   -13   12    120   -4    12    9     -0.648930549621582       -0.6489306213184788      -79   
-11   3     1     -12   -2    110   -4    4     -0.4051136374473572      -0.40511368781064566     -22   
-2    15    -15   -3    -16   -12   103   -11   0.16914993524551392      0.1691500011804321       19    
-2    -16   -11   -7    -11   -5    -4    89    1.1825736165046692       1.1825737219334462       113   
error:3.2734703836467816e-10
A:                                              X:                       X_ans:                   B:
79    3     -12   -9    1     -6    8     7     -0.6355136632919312      -0.6355137173603667      -72   
3     116   12    -15   -7    0     -7    -8    -0.30876606702804565     -0.30876602372340123     -58   
-5    6     63    -9    8     -1    6     -3    1.2403430938720703       1.2403431488574161       69    
12    -4    -5    104   -13   -4    -8    4     1.2986390590667725       1.2986392034680436       113   
-12   10    9     -3    74    13    -2    -2    0.2168029546737671       0.21680292564477488      42    
-9    -12   9     -11   2     80    5     -2    1.3746694922447205       1.3746696371517204       118   
-12   6     -9    -12   -1    10    121   -8    0.7156780958175659       0.7156781735955946       70    
-15   -16   -16   12    -2    -12   -5    113   1.144220232963562        1.1442202669487642       119   
error:4.370086514882132e-10
A:                                              X:                       X_ans:                   B:
94    -7    15    2     9     -15   2     -9    -1.232260286808014       -1.2322603853180134      -116  
-12   99    5     -1    -16   -9    15    -15   0.6695774793624878       0.6695775270253227       44    
13    -6    126   -7    -4    13    2     -5    -0.0747724175453186      -0.07477245266909294     -47   
14    -6    -1    97    -14   -12   -15   6     0.906444787979126        0.9064448811812169       69    
-15   -5    -11   0     76    7     -8    -12   1.018330991268158        1.0183310567081656       89    
7     -4    15    -11   -12   107   -10   12    -0.1665658950805664      -0.166565920892142       -37   
-2    -10   1     -5    -10   10    92    6     -0.6807457804679871      -0.6807458620408422      -79   
6     -3    -16   0     -16   -11   15    118   0.7193065881729126       0.7193067403254938       52    
error:6.151701370527007e-10
A:                                              X:                       X_ans:                   B:
91    1     -13   6     6     0     16    0     0.8442421555519104       0.8442423506537454       72    
16    119   9     5     -4    -3    -8    -14   -1.0861690640449524      -1.086169207615125       -108  
-6    16    91    -7    -11   -6    15    8     1.2319108247756958       1.2319110315436355       88    
12    1     11    97    2     10    -11   -16   0.672511100769043        0.6725111219205546       80    
-11   11    2     16    90    14    6     0     0.4377889633178711       0.43778911052497915      31    
5     -3    0     11    1     71    0     7     -0.1782447099685669      -0.17824477233400562     4     
12    -6    3     -12   -1    2     89    12    0.3508223295211792       0.35082233209489666      45    
-4    10    -1    9     -8    -2    -7    68    0.1914638876914978       0.19146400113560258      -2    
error:8.277929453015531e-10
A:                                              X:                       X_ans:                   B:
56    -7    -2    5     9     0     4     -5    0.3938954472541809       0.3938954749867327       5     
0     70    5     -6    8     8     6     -13   -0.2530147433280945      -0.25301474374526944     -44   
5     11    120   5     -14   -16   -7    -8    -0.5141603946685791      -0.5141604655080732      -65   
-1    -8    -5    94    16    15    6     10    -0.5923153758049011      -0.5923153763781538      -52   
-2    -13   6     -6    99    -10   1     -1    -1.2954577207565308      -1.2954577545483783      -126  
15    -14   -15   -6    6     100   -13   10    -0.01844078302383423     -0.018440792326703294    18    
-7    6     8     -12   -9    -13   98    7     0.7147719860076904       0.7147720290983928       92    
5     15    2     2     12    -10   14    83    1.619192361831665        1.6191924360114922       125   
error:1.5380052786895249e-10
A:                                              X:                       X_ans:                   B:
95    1     12    -9    10    1     12    -13   0.965214192867279        0.965214285815783        92    
12    90    5     7     -9    16    -14   -10   -1.092890977859497       -1.0928910777697014      -89   
-15   -11   91    -2    -15   1     3     11    -0.6256793737411499      -0.6256794573397082      -36   
16    -16   5     125   1     4     11    1     -0.628227174282074       -0.6282272635433915      -29   
-10   -2    6     13    99    14    -3    -15   -0.7618610858917236      -0.7618611136455506      -87   
4     16    -8    -11   16    89    -14   8     1.3650866150856018       1.3650867716758475       93    
-13   10    -7    -11   6     -9    106   6     1.3217895030975342       1.3217896846180364       114   
14    0     12    13    -13   -1    -13   108   0.488946795463562        0.4889469083984981       42    
error:8.173834942226677e-10
A:                                              X:                       X_ans:                   B:
73    -15   8     -8    -6    16    -6    8     1.7650368809700012       1.7650369508634742       124   
7     90    1     10    -7    12    -2    3     0.5500621199607849       0.5500621161517106       65    
15    5     111   -4    15    -4    16    4     -0.9530250430107117      -0.9530250696972327      -84   
1     -6    12    86    -5    -6    3     -5    -0.5083665251731873      -0.5083665156096223      -54   
14    -7    -7    6     117   -7    16    6     -0.5155935883522034      -0.5155935766857721      -41   
11    1     9     1     16    94    15    14    0.676353394985199        0.6763534831082916       60    
6     -6    -8    -9    5     4     67    -14   0.23384875059127808      0.2338487698376633       45    
-12   2     5     -3    12    15    11    81    -0.6939526200294495      -0.6939527261098004      -73   
error:1.743920563512802e-10
A:                                              X:                       X_ans:                   B:
94    -4    15    10    13    13    -3    -12   -0.019237160682678223    -0.019237028173587675    -20   
-15   80    -5    -2    -16   -16   -5    -9    -0.2916026711463928      -0.29160278390255523     4     
-2    15    122   6     12    5     10    -6    -0.29064321517944336     -0.2906432152904318      -37   
-15   7     -7    105   -2    1     -2    -8    -0.1296699047088623      -0.12966990103219722     -12   
8     1     8     -7    89    7     -1    11    0.2058160901069641       0.2058161701285678       -2    
-16   -2    6     -4    4     62    -11   -6    -1.6517472863197327      -1.6517472798925434      -105  
14    -5    10    15    -11   4     86    -8    0.5924644470214844       0.5924644471372467       43    
1     -3    -1    13    13    6     1     80    -0.5727261304855347      -0.5727262100607413      -53   
error:4.4635228846345854e-10
A:                                              X:                       X_ans:                   B:
84    -8    -6    6     9     -2    -12   -15   0.9921621084213257       0.9921622068523142       82    
-14   100   -13   15    13    -5    15    4     1.1239187717437744       1.1239188182237847       127   
-12   -4    76    3     15    11    13    11    0.5225692391395569       0.5225693389808529       42    
-12   7     16    74    10    2     4     -7    1.4837914109230042       1.4837914750687013       121   
1     -3    -4    9     94    -10   -2    3     0.6994435787200928       0.6994435942606868       75    
6     -1    -13   6     -10   104   -7    -1    -0.04145926237106323     -0.04145926589175633     -6    
-9    -3    -12   6     -7    11    118   13    0.21491944789886475      0.21491952195230699      12    
-16   -14   -10   -9    10    12    10    106   0.12776553630828857      0.12776561753554702      -28   
error:2.524593867292424e-10
A:                                              X:                       X_ans:                   B:
112   13    1     -14   7     -9    -8    -4    0.026874005794525146     0.026874066187718197     -9    
9     60    16    -6    7     -5    4     10    -1.0753012895584106      -1.0753013874565864      -60   
16    1     93    14    -4    1     -3    -1    -0.7868322730064392      -0.7868322761555034      -84   
-9    -10   15    121   -3    -16   -9    7     -0.5852823853492737      -0.5852824515183216      -56   
10    10    5     -15   112   1     -16   11    -0.5421699285507202      -0.5421700143771233      -69   
-7    7     3     -1    14    103   7     -5    -0.917411744594574       -0.917411842560281       -111  
0     -13   -6    -16   0     -7    88    -10   0.7616918683052063       0.7616919068786798       92    
-8    8     -12   -3    13    2     16    76    0.9515200257301331       0.9515201621407594       78    
error:4.0465053530169826e-10
A:                                              X:                       X_ans:                   B:
112   -6    10    -12   13    -4    7     3     -0.5067814588546753      -0.5067814918940537      -66   
-7    103   -11   12    10    7     -16   4     0.5901713967323303       0.5901714551155876       43    
-4    -1    87    16    -13   7     10    0     -0.14434415102005005     -0.1443441973890215      10    
-9    -8    -4    115   -14   1     -6    12    0.002223372459411621     0.002223417043279964     3     
12    -10   -5    10    87    2     5     7     -0.7548736333847046      -0.7548736487821992      -73   
13    -14   9     3     7     113   15    -10   0.1898992657661438       0.18989930200367824      17    
2     -13   3     8     -10   -3    127   -9    0.9942762851715088       0.9942763439497424       126   
-3    -16   11    -8    5     -2    -13   109   -0.2054336667060852      -0.20543365474258982     -49   
error:1.581099695613375e-10
A:                                              X:                       X_ans:                   B:
74    -3    11    -8    -3    12    12    -1    -1.5897897481918335      -1.589789892834386       -79   
14    104   1     -6    9     16    8     -16   -0.6751201152801514      -0.6751201765356216      -83   
15    11    95    9     6     6     4     12    1.7266161441802979       1.7266163184307357       117   
-16   -6    -9    91    1     -2    -4    -2    -0.6597504615783691      -0.6597505344827906      -48   
5     -4    12    2     95    -5    15    -14   -1.4334312081336975      -1.4334313119016584      -119  
-5    14    9     10    -8    103   -3    1     0.6171456575393677       0.6171457278126162       82    
11    14    -1    -11   1     11    122   15    0.018832862377166748     0.018832902049581345     -20   
8     12    9     16    -8    -6    -16   100   -0.41627025604248047     -0.41627026748593693     -50   
error:4.5060133402330393e-10
